index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_pre
2539,191152,168594,22558,61889,168229,0,862,20450,0,15.393201,0,-1.312889,0.713667,178.359096,60.863606,0.011035,-2.921358,22145,23519,1,117842,0,69.156923,38299,184644,10.973138,20.1696,123,22145,0,841,303,123,0.289982,0.289982,21.421,3.526638,63,85,5.49722,1,0,56,61831,20.545749,0.031813,116342,56,100,2019,3.646124,37.374445,0.964949,9553,57.43806,50992,70.048565,45,3.295537,69.156923,862,1619,68302,13.380073,11.80108,0.062835,19.389386,45476,15.224746,3.799744,2
2540,174877,154850,20026,63326,154159,0,423,9794,0,8.575773,0,-1.982468,2.277482,45.386534,59.785449,0.034725,6.56147,18513,19605,1,105643,0,67.820238,48743,165936,10.021382,18.7168,226,18513,0,2406,196,226,0.578708,0.578708,19.8208,3.357958,10,79,4.778977,7,26.048951,0,50339,20.246484,-1.671244,104551,0,100,1475,3.120374,36.211737,2.798256,0,56.560325,53532,68.528597,40,2.928192,67.820238,423,1273,61385,12.932432,11.451477,-1.688117,19.154288,64269,6.576271,3.37977,2
2541,140172,119956,20213,86900,113939,5000,350,9509,352,7.023881,5352,-3.812582,1.245239,90.034364,32.969495,0.200386,0.286944,19308,19832,1,46738,4.499786,38.855211,73025,131444,13.391501,22.8213,155,19308,5000,582,905,130,0.507982,0.445358,23.4407,3.002506,0,99,6.003235,22,5.149051,0,9261,23.891023,-4.638686,46214,0,95.500214,1297,3.145156,61.995263,3.665053,0,60.357989,77391,41.147314,34,2.680914,40.5603,350,719,85230,16.849924,14.420141,-4.76598,43.737828,44796,13.604919,3.492093,2
2542,149150,133095,16054,63910,132942,0,449,17361,0,11.375368,0,-2.842737,0.100734,621.428571,55.558833,-0.002462,-2.728292,15784,16306,1,83388,0,62.332446,42310,144033,10.292727,25.7207,43,15784,0,84,270,43,0.126996,0.126996,26.5713,2.63542,19,76,4.959095,0,0,109,33892,26.16064,5.392618,82866,109,100,1270,2.976238,43.852497,0.100734,1496,41.144485,48045,62.725098,28,2.53848,62.332446,449,1007,61167,12.06197,10.763661,5.472989,19.373446,27210,16.961652,3.127061,2
2543,224254,201668,22586,73449,198989,0,469,4492,1545,8.337037,1545,-3.227839,0.466602,179.326187,61.883846,0.010783,-2.293456,21173,22344,1,139948,0.776425,69.741041,62446,212651,7.287565,13.4631,127,21173,0,653,1413,127,0.250518,0.251802,14.2077,3.483202,9,194,5.10686,0,0.845666,0,92713,14.361563,1.237963,138777,0,99.223575,2373,3.568515,32.752593,0.819532,0,70.128961,67951,70.879844,49,3.372435,69.741041,469,1776,73874,11.199595,10.071615,1.216496,16.275031,36024,14.285714,3.954986,2
2544,180862,139102,41761,107409,138907,0,1395,18037,0,13.551913,0,0.575553,1.380282,139.407245,35.790271,0.024799,-0.859654,39262,40532,1,66001,0,46.600243,86021,168789,21.115414,28.3304,93,39262,0,911,2499,93,0.267987,0.267987,29.2468,4.217249,9,144,5.957565,10,0,140,50534,30.133635,-7.142447,64731,140,100,2747,4.699894,59.387268,4.009792,0,76.625272,75388,47.514524,53,4.039942,46.600243,1395,1021,104058,30.02207,23.08998,-7.1742,64.514684,29695,19.795609,5.021654,3
2545,191215,173975,17240,75598,173563,0,493,10238,4715,11.643492,6465,2.342123,0.116962,1617.1875,56.149884,0,-11.264501,16710,18309,1,109437,3.724872,61.860535,61357,181727,5.998923,13.1053,115,16710,0,128,353,110,0.268016,0.264651,14.3593,2.850165,36,150,4.40109,1,5.009634,0,120302,13.520932,0.871861,107367,0,96.275128,1633,2.899057,40.773998,0.116962,2368,66.682007,67728,65.492705,39,2.634444,61.860535,493,1199,74360,9.90947,9.016029,0.855229,16.057075,31860,16.105328,3.022114,2
2546,206986,178764,28222,76960,178453,0,1198,4008,0,16.995921,0,-0.162548,4.765919,31.239669,60.416163,-0.004678,14.740274,27401,28912,1,126943,0,70.076155,38747,167808,12.777635,22.7343,198,27401,0,6050,821,198,0.443456,0.443456,23.988,4.871755,42,109,6.125011,4,0,0,91045,23.4155,-2.075894,125053,0,100,2515,3.910125,37.181259,5.366774,0,58.229542,71365,71.135257,61,4.437833,70.076155,1198,1964,42755,15.787295,13.634739,-2.03428,22.568031,71393,19.770206,4.826945,3
2547,141627,120730,20897,31856,120311,0,328,2331,4568,6.330824,5868,-1.96924,0.258878,557.425743,54.299674,-0.001274,-4.421687,20315,21397,1,78029,4.87736,63.920174,25466,134676,13.40128,23.4891,236,20315,0,202,521,215,0.773999,0.741114,24.7401,3.502301,0,64,4.704173,13,29.227557,0,22025,24.162013,-1.207559,76903,0,95.12264,1303,3.369463,43.658342,0.258878,29976,61.066746,58801,68.18154,31,2.928711,63.920174,328,923,57773,17.308871,14.754955,-1.151537,27.173192,71169,9.602401,3.57896,2
2548,219262,193437,25825,100672,188590,1675,532,16893,0,8.375315,1975,3.920072,1.160379,91.016334,42.855579,-0.007263,0.383349,21555,22558,1,94969,1.038026,49.386908,72404,196124,7.413509,17.0407,180,21555,1675,1102,860,157,0.385954,0.341558,17.8337,3.496105,32,191,6.486554,9,29.536424,0,51659,20.416472,-2.960768,93966,0,98.961974,2270,3.397071,48.798241,1.448865,6324,57.689431,90103,50.437623,62,3.275485,49.825547,532,1563,102158,13.3506,11.778147,-2.89369,27.483345,43433,20.565217,3.854695,2
2549,26317,23285,3032,3788,23249,0,7,2704,0,0.92455,0,1.071511,2.170633,26.203209,65.098605,0.310809,9.102902,3032,3130,1,17230,0,73.689191,0,23732,11.363892,20.0768,19,3032,0,374,0,19,0.328627,0.328627,20.7257,5.163328,3,46,6.791758,0,0,0,7568,20.076811,-1.347461,17132,0,100,334,4.706332,29.197857,5.41496,3896,57.38496,4980,74.110714,14,4.863318,73.689191,7,295,6600,13.021258,11.52107,-1.644023,17.697875,4328,7.784431,5.191303,3
2550,159358,142669,16689,46735,142354,0,540,9211,0,13.021069,0,2.945109,1.476433,88.301887,66.697624,0.008316,1.114507,16639,17983,1,107692,0,74.664569,29813,147518,9.879585,15.4787,131,16639,0,1590,50,131,0.373693,0.373693,16.729,4.759472,2,195,6.43826,5,0,4,25100,15.525229,-1.02248,106288,4,100,2032,4.499661,29.32705,1.720097,0,67.455666,37524,75.650842,55,4.492882,74.664569,540,1742,41230,11.697706,10.472646,-0.98562,15.701678,57803,14.555126,4.864017,4
2551,155200,141282,13918,41078,140564,500,635,35884,0,18.451257,6000,11.980144,0.016553,8347.368421,72.936211,0.013958,-11.258802,13920,15349,1,114783,4.253389,80.245137,1452,150533,7.851233,12.1922,151,13920,500,19,-2,142,0.454691,0.451376,13.4439,4.085465,27,81,4.997012,2,0.157233,0,53351,12.190486,0.283494,113197,0,95.746611,1374,3.572547,26.467784,0.016553,0,73.563789,5194,84.984156,22,3.663794,80.530577,635,1432,37336,9.85122,8.967784,0.26993,12.295379,31253,4.927536,3.486279,3
2552,109050,92181,16869,21812,88694,3000,318,19287,0,8.643359,3000,-0.869945,0.912585,153.488372,76.685924,0,-2.454206,13648,21036,1,84814,3.271752,94.285972,2208,105387,10.080732,13.8924,230,13648,0,774,21,215,0.97469,0.962087,21.4126,4.071275,50,65,5.049778,8,31.759657,0,13437,17.171039,11.104321,83626,0,96.728248,1078,3.137083,20.245759,1.302423,266,90.088033,2791,95.625409,21,3.21141,94.285972,318,1017,21761,18.915464,18.220083,11.155671,23.759357,70468,30.275974,3.260364,3
2553,193550,160217,33333,51890,158676,0,1099,5084,0,13.066029,0,0.578371,0.076559,1522.54902,68.03255,-0.008941,-4.353044,30411,31964,1,133230,0,82.984824,43802,184839,14.225705,21.2302,185,30411,0,102,1652,185,0.468737,0.468737,22.3144,4.492226,7,70,5.892105,6,4.18483,0,72155,23.270085,-1.543281,131677,0,100,2289,4.371132,26.80961,0.110298,0,74.008783,46806,83.963548,36,4.217989,82.984824,1099,1977,53162,20.804908,17.221906,-1.454914,25.314216,47454,11.162595,4.672054,3
2554,170682,148510,22172,61646,143258,5000,498,3468,0,8.970549,5000,-2.043135,0.445798,205.422993,60.031521,0,-2.191954,21438,22418,1,103410,3.372499,69.111279,55287,161218,9.51278,20.0576,133,21438,5000,461,682,76,0.354687,0.209667,20.9745,3.094449,10,260,4.335164,3,1.386139,51,41319,20.744372,-0.239512,102463,51,96.627501,1686,3.117208,36.117458,0.537172,0,62.620546,57980,72.18445,46,2.815802,71.523405,498,1122,58755,14.929634,12.990239,-0.222885,21.639031,30936,20.987654,3.334615,3
2555,181072,153798,27274,94817,136194,13500,584,13174,0,8.764821,13500,-3.21146,1.42527,111.003861,39.508041,0.013706,-0.41798,27436,28586,1,72688,9.018398,47.789491,78933,169061,14.585316,28.083,208,27436,13500,1036,-488,64,0.542495,0.183033,29.2602,2.73016,32,74,5.252157,9,5.806452,0,21926,27.917213,-0.838612,71538,0,90.981602,2070,2.653252,52.364253,8.574491,0,53.954228,80469,53.370927,41,2.39457,52.526543,584,958,97523,17.733651,15.062517,-0.7442,38.125192,15924,42.943925,2.984509,1
2556,141933,128448,13485,54903,128273,0,461,6208,0,13.991426,0,-2.353564,1.253708,96.12326,55.853818,-0.015008,0.28921,13292,14259,1,80242,0,61.801782,46316,132159,8.75107,16.8725,72,13292,0,1006,193,71,0.221125,0.218054,18.1,3.597527,8,148,5.973061,0,0,0,41718,17.117506,0.692239,79275,0,100,1494,3.720321,38.935977,1.372932,360,55.504358,49055,62.555643,42,3.413562,61.801782,461,1194,52884,10.498412,9.500962,0.710377,17.010407,25269,11.111111,4.043614,2
2557,143496,128977,14519,23191,118660,10000,715,14653,0,20.221303,10000,9.64858,0.81157,181.693122,79.949267,0.035142,-5.317171,13976,15221,1,116441,7.772423,89.168351,6970,137915,9.207761,14.0911,300,13976,10000,945,276,274,0.977378,0.950749,15.3464,4.789071,9,89,5.475168,5,0,0,21019,14.638597,4.704798,114724,0,92.227577,1295,3.84014,16.161426,1.160442,0,69.119,8538,98.129951,22,3.946171,96.68296,715,1558,23191,11.257046,10.118052,4.708421,12.655591,67907,6.991525,3.863671,4
2558,168095,149615,18480,39403,149070,0,636,23025,0,13.952723,0,0.863455,0.784978,231.475748,72.102085,0.05705,-6.893939,18394,19714,1,123443,0,81.304085,14056,163304,10.660531,17.5685,425,18394,0,969,86,425,1.142826,1.142826,18.8292,5.140564,32,63,6.767726,3,36.842105,0,22297,17.650598,1.207475,121200,0,100,1770,4.253908,26.429103,0.797032,5023,62.285612,21401,82.808748,35,4.149752,81.304085,636,2076,42104,12.351703,10.993783,1.218462,15.247525,102409,5.319149,4.359967,3
2559,138694,122259,16434,23887,119322,2856,186,10879,0,4.533406,14906,0.551717,1.357842,149.965588,75.582938,-0.025575,-4.417671,15437,16949,1,107008,12.200232,85.800226,10509,129739,9.332455,12.8509,151,15437,2856,1453,0,104,0.49587,0.388591,14.1096,3.819438,40,83,4.48227,9,31.617647,1,30834,13.680863,2.790661,104829,1,87.799768,1444,3.31421,19.76221,2.441842,3522,86.610812,11579,99.753897,39,3.374769,87.853874,186,1183,24910,13.441845,11.849107,2.758919,15.67696,42785,20.637119,3.533248,3
2560,241364,197799,43565,130791,195746,0,46,40869,0,0.42329,0,0.140234,1.786763,37.752161,39.959563,0.039638,2.479054,43296,43945,1,97103,0,49.272016,88767,230240,17.174205,54.6246,213,43296,0,1735,268,213,0.435596,0.435596,55.4434,2.343683,70,227,4.69393,3,8,72,82373,54.96398,2.603164,96448,72,100,1648,2.320114,54.18828,2.693658,0,32.838783,89922,49.606633,45,2.065108,49.272016,46,1125,133792,22.024884,18.049502,2.608999,45.169418,89746,18.091335,2.475186,2
2561,198957,175474,23483,64897,174998,0,603,12999,0,10.404624,0,-0.013066,0.572229,257.620321,64.73258,-0.002302,-5.020653,22964,24439,1,130717,0,73.595127,40391,182180,10.86688,19.5413,194,22964,0,748,519,194,0.442714,0.442714,20.7965,3.930087,22,133,5.347557,3,0.330579,0,63399,19.982981,0.621904,128790,0,100,1899,3.556315,32.618606,0.603405,0,59.065527,51648,74.696282,50,3.541683,73.595127,603,1742,53390,13.382609,11.803053,0.638242,18.233559,58649,8.294453,3.884071,2
2562,204231,180550,23681,69864,178424,881,779,12285,0,13.398117,11881,0.389306,0.489245,319.333333,59.110517,-0.008059,-5.557198,22003,23668,1,122638,6.62614,67.327738,53540,194011,9.134727,16.5492,175,22003,881,600,1678,160,0.390453,0.380278,17.8015,3.61973,38,138,5.158025,7,0.383632,0,42076,17.81129,-2.362447,120722,0,93.37386,2043,3.606839,36.453819,0.489245,4586,65.100303,62165,73.249952,43,3.348164,67.66018,779,1600,73289,13.116107,11.595203,-2.29527,19.616143,65602,11.336228,3.846536,3
2563,288270,247771,40499,151127,244673,0,877,115091,0,8.674043,0,0.798993,0.590264,674.096386,46.838034,0,-11.765723,40699,43023,1,140615,0,55.183858,34069,284180,11.124748,22.3921,164,40699,0,830,-200,164,0.2688,0.2688,23.6707,3.002869,164,189,5.388511,1,6.002144,2,86445,22.28207,-8.213349,135020,2,100,1947,2.917171,52.425504,0.590264,0,63.050612,4157,57.470583,15,2.784769,55.183858,877,1974,149160,16.345335,14.048982,-7.765016,29.994816,47428,4.427202,2.947428,1
2564,201958,180926,21032,6834,172217,6000,580,3848,0,11.042361,9000,-1.081473,0,0,89.238356,0,-8.786611,17722,19570,1,182072,5.050023,101.126155,1917,190515,6.579153,9.5956,158,17722,6000,0,14,129,0.35236,0.301117,10.5962,4.333173,4,247,4.565477,13,6.300485,-27,95720,11.387792,0.8771,180224,-27,94.949977,2162,3.823463,3.383872,0,0,91.449212,2986,107.596754,36,4.102456,104.649367,580,2069,10291,11.624642,10.414046,0.884887,11.669922,52473,11.45073,4.17444,3
2565,128627,116550,12077,36529,116288,0,438,23457,0,14.527363,0,1.761867,0.045735,3415.384615,65.259238,0,-10.706301,12077,13200,1,85273,0,72.183716,4742,114780,8.978047,13.4901,48,12077,0,39,5,48,0.166615,0.166615,14.7445,4.050881,44,103,5.182308,9,0,0,58938,13.490087,-5.921053,83941,0,100,1462,3.610598,28.39917,0.045735,0,69.600473,13072,73.329148,28,3.977057,72.183716,438,1139,30839,10.362076,9.389164,-5.833959,14.387486,9708,21.27223,4.105582,3
2566,151777,137484,14293,53902,136133,0,406,2271,0,11.621583,0,1.699265,0.127291,1396.610169,59.991303,0,-10.704541,13832,15122,1,92701,0,66.885325,48044,143317,8.191547,13.4473,72,13832,0,118,461,72,0.21293,0.21293,14.7014,3.645555,7,132,5.372258,1,0,7,65824,13.895451,0.169419,91053,7,100,1595,3.819041,35.513945,0.916106,0,67.771138,51631,68.095906,39,3.512835,66.885325,406,1244,52264,10.396119,9.417105,0.166402,15.697451,20878,9.905956,4.065984,2
2567,85501,75529,9971,12003,75396,0,112,8967,0,4.518634,0,6.896293,3.552318,28.956835,72.470497,0.921365,15.845953,9971,10615,1,62607,0,82.183405,0,77952,9.920998,15.6838,97,9971,0,2224,0,97,0.533502,0.533502,16.6968,5.583644,16,86,7.191816,0,0,0,10950,15.683838,17.407534,61963,0,100,951,4.863251,22.251202,3.655423,7022,74.355855,10058,83.037562,23,5.092607,82.183405,112,1044,15989,13.201377,11.661852,16.967772,16.091861,36083,27.154236,5.162151,4
2568,233250,219217,14033,119035,218408,0,142,34000,0,4.196062,0,-0.104927,5.342959,32.295637,37.236013,-0.012337,22.782014,14478,16003,1,88378,0,39.7664,71264,205427,5.861989,10.2161,142,14478,0,4722,-1050,142,0.259285,0.259285,11.2921,2.653408,10,312,5.42823,30,0,33,53696,9.902059,-1.789995,86853,33,100,2295,2.490439,51.033226,11.885401,0,60.757985,82395,40.464635,111,2.558161,39.7664,142,1210,118574,6.40142,6.016292,-1.746545,16.157185,51915,36.688453,3.02524,4
2569,194757,166376,28381,56807,166016,0,830,19056,0,11.862015,0,-4.385117,2.187924,52.466526,65.837428,0,4.75318,23733,25222,1,129712,0,77.235327,33959,183760,10.486618,15.6044,58,23733,0,2838,2407,58,0.13578,0.13578,16.5834,3.83285,66,125,4.38729,2,0,-26,59931,18.660416,-5.93349,128223,-26,100,2016,3.790727,29.168143,2.562015,0,78.093214,32778,78.132228,44,3.765241,77.235327,830,1467,55537,17.05835,14.572519,-5.861178,22.134095,28182,6.903353,4.166897,2
2570,197290,172222,25069,66712,170999,0,341,2490,11831,5.490812,11831,4.972199,3.413725,46.847247,32.902833,0.042037,4.774821,18872,19927,1,65969,6.918754,37.961626,60187,179475,9.162188,15.6704,311,18872,0,2252,391,301,0.746631,0.761175,16.5464,2.533035,13,87,5.024979,4,15.174129,0,26801,20.816069,14.583775,64914,0,93.081246,1275,2.386076,60.112525,3.434218,51884,61.042628,116106,41.446145,28,1.993464,37.961626,341,777,114561,14.556297,12.706675,14.265671,38.618788,88788,9.882353,2.560802,4
2571,87130,80082,7048,26214,76868,3057,98,10526,0,5.578086,3057,1.682849,1.483377,71.893848,63.456903,0.023135,3.305902,7039,7635,1,55886,3.824836,69.177354,14511,83967,7.296569,11.8239,116,7039,3057,829,9,100,0.585729,0.525372,12.825,3.263601,12,83,4.911775,1,32.876712,0,23441,11.839011,-1.091234,55290,0,96.175164,696,2.897846,33.361644,1.483377,2854,68.325491,18542,72.703856,24,2.777393,71.928501,98,690,28677,8.800979,8.089062,-1.081473,12.747332,26025,11.706629,3.010303,3
2572,179294,163738,15555,138076,163449,0,305,5486,5002,7.77838,5002,3.102376,0,0,20.842304,0,-3.677274,13388,13960,1,37941,3.060282,22.862789,130470,173325,7.184716,22.4116,72,13388,0,0,2167,66,0.179302,0.170467,23.3691,1.864045,26,133,4.146351,7,4.388715,0,52605,26.039138,2.755245,37369,0,96.939718,1084,2.294496,77.010943,0,0,33.317902,132590,23.945546,28,1.740348,22.862789,305,388,135956,9.499875,8.675695,2.765439,41.625411,34677,8.159565,2.337805,1
2573,134271,117240,17031,37558,116407,0,272,22940,0,6.451039,0,-0.98447,0.984951,209.927361,61.165851,0.114134,-5.331454,15741,16820,1,83862,0,70.552458,10615,125710,9.97851,18.3718,121,15741,0,826,122,121,0.416056,0.416056,19.6312,3.738262,22,64,5.229004,15,29.166667,0,29345,19.877451,-2.625027,82128,0,100,1321,3.32596,32.864133,1.047489,6569,63.811247,21187,72.042059,30,3.464112,70.552458,272,1111,43582,14.526612,12.684049,-2.614007,20.737142,41248,18.754526,3.671106,3
2574,209783,184317,25466,43513,183320,0,62,41251,0,0.975034,0,0.054849,10.792604,32.597494,72.775678,-0.135495,45.201445,25276,27134,1,158238,0,83.281148,0,193991,10.897552,17.4428,169,25276,0,17078,0,169,0.368652,0.368652,18.725,4.054413,57,248,4.762931,2,37.373737,0,75022,17.573909,-2.475311,152671,0,100,2151,3.427337,20.774801,13.479455,69,69.075187,2331,86.317914,72,3.70589,83.281148,62,1907,41320,13.816414,12.139211,-2.363808,16.680313,27284,9.150657,3.705327,3
2575,177709,157450,20259,95937,156219,0,298,2216,6035,5.917248,6035,0.999142,0.268962,756.585366,42.017005,-0.001301,-6.643961,19229,20398,1,76219,3.863166,47.797003,79718,159161,10.186416,20.6406,143,19229,0,205,1030,139,0.367815,0.371689,21.8954,2.913108,10,106,4.480787,26,0,17,52426,21.746224,-1.69313,74668,17,96.136834,1624,2.992705,55.022537,1.242042,1843,52.423344,93139,50.750413,50,2.638322,47.797003,298,861,84493,12.866942,11.400098,-1.657979,27.132105,36583,18.534483,3.33996,2
2576,178900,153900,25000,49021,148718,4000,421,16730,0,6.799919,6000,4.453125,1.330617,163.304982,67.643376,-0.003259,-4.168,24599,26382,1,123702,3.92881,79.240168,29546,172811,12.87508,17.3502,191,24599,4000,1646,401,173,0.512568,0.487999,18.6078,4.155118,11,304,5.553609,9,25.088968,43,65303,17.633077,1.627532,121014,43,96.07119,2035,3.943194,27.401342,1.330617,0,79.250419,26930,84.312763,32,3.856154,81.371455,421,1704,51797,16.244314,13.974287,1.594941,20.658767,34289,15.184275,4.126965,4
2577,229626,198500,31126,104903,197673,0,615,2790,700,7.993891,700,-0.067456,4.717978,30.44792,51.184535,0.05004,12.571484,30363,31895,1,119246,0.35412,59.458297,98657,220080,12.908945,24.8127,369,30363,0,5626,747,366,0.745308,0.744322,26.0646,3.481252,14,133,5.851348,3,30.113636,5,46999,25.436181,-1.090643,117533,5,99.64588,2201,3.428768,45.780095,4.804994,220,53.290568,102333,60.539262,57,2.941385,59.458297,615,1754,102547,15.680605,13.555085,-1.091555,26.482775,84309,12.137439,3.593066,2
2578,147461,139291,8171,30204,129091,9816,13,9622,0,0.64154,14016,0.065144,7.422272,19.393601,64.449583,0.045922,70.603353,5519,9910,1,96426,10.090204,68.648738,18865,123525,5.07746,7.0711,211,8056,9350,7157,87,182,0.607334,0.578687,8.6985,3.595392,9,222,4.437695,8,0,47,50447,7.172074,1.349002,95038,47,89.909796,1254,2.708038,20.482704,20.968013,0,77.25975,20582,77.208125,40,2.967908,73.620934,13,1063,28487,5.885827,5.857142,1.282496,9.087944,47490,20.414673,3.231734,2
2579,213433,187888,25544,48629,185530,0,633,44549,0,9.942278,0,-2.535779,2.038814,71.911573,34.825917,-0.010514,1.691199,25544,26650,1,75436,0,40.063602,0,203116,11.55492,22.179,96,25544,0,1538,-480,96,0.203775,0.203775,23.1393,3.030334,17,126,6.287291,43,19.260204,0,87628,22.179002,-1.738383,74330,0,100,1969,3.285702,60.745527,3.036267,81022,53.961665,85102,40.659732,39,2.912687,40.063602,633,1196,128786,13.595261,11.968159,-1.704368,34.365667,18710,9.80193,3.553759,2
2580,157581,144997,12584,44446,137655,7270,456,20074,538,14.806998,9808,0.858295,0.280447,429.936306,70.195011,-0.006277,-8.232676,12488,13838,1,111964,6.767638,76.324996,21858,152546,7.147272,11.5099,149,12488,7270,314,96,82,0.4124,0.244178,12.7542,3.309524,50,101,4.350887,6,5.197505,0,47720,11.59837,0.788162,110614,0,93.232362,1255,3.02338,28.205177,0.280447,0,68.852209,24372,82.86448,25,2.940147,80.355962,456,1213,41932,8.6788,7.985734,0.80399,11.376498,24257,7.053292,3.109882,3
2581,151435,135707,15728,35368,133303,2000,230,8723,0,5.915828,2000,-2.877721,0.793307,188.213852,67.483739,0.01336,-4.615972,11482,14430,1,103743,1.478164,75.529737,24577,137547,7.83936,11.3225,117,12983,2000,823,247,111,0.340037,0.327356,12.5845,3.657653,10,104,4.676063,3,35.393258,2,49478,13.716478,-1.991925,102194,2,98.521836,1536,3.276971,23.355235,2.571093,0,75.718955,26645,77.824955,35,3.392742,76.662941,230,1225,35353,11.589675,10.385974,-1.976662,15.390336,37090,18.033854,3.71677,3
2582,149924,134479,15445,50163,134095,0,383,22461,0,10.049856,0,-2.730759,0.160647,1111.409396,60.760118,0.010538,-9.757203,14193,15415,1,92750,0,67.932436,25279,141852,8.427797,14.5865,72,14193,0,149,164,72,0.211111,0.211111,15.8424,3.748362,28,188,5.479683,13,0,-1,28580,15.873261,-4.53164,91094,-1,100,1522,3.678258,33.458953,0.465421,0,64.900883,27685,69.167381,42,3.634532,67.932436,383,1300,50758,11.484979,10.301886,-4.422827,16.955014,43323,10.613811,4.027832,3
2583,171461,146156,25304,26823,140443,4791,340,16890,6050,5.393508,13967,-2.540215,1.901569,87.801147,78.864581,-0.000751,1.26067,25154,26947,1,137518,9.616894,93.106297,8666,160778,13.307727,17.6118,322,25154,4791,2615,20,294,0.872581,0.86059,18.8671,4.251847,27,93,5.080052,5,0,0,41836,17.716786,6.889792,135222,0,90.383106,1415,3.382932,15.643791,5.556567,0,83.298826,9933,104.76205,19,3.487416,96.282478,340,1690,25556,17.31289,14.757875,6.917222,18.712931,70287,7.899687,3.654729,3
2584,147770,132849,14921,22295,132371,0,294,2000,0,7.96991,525,2.245994,0.339251,313.550136,72.823983,0.001833,-5.281147,13151,14308,1,108769,0.396613,81.295752,11708,133270,7.925106,11.3069,196,13151,0,369,126,188,0.599178,0.578813,12.3017,4.388405,0,91,5.233981,3,35.526316,0,56563,12.828758,-0.725106,107612,0,99.603387,1401,3.744175,21.603844,1.407938,9629,78.709481,29924,82.497004,24,3.901785,81.295752,294,1428,25658,11.231549,10.097449,-0.664858,13.865554,28854,6.365503,4.178726,2
